Howling Dawn,114669.75
Cloud9 (Holo),14871.90
Team Dignitas (Holo),11236.10
Natus Vincere (Holo),10151.33
Fnatic (Holo),8440.45
Virtus.Pro (Holo),6730.34
Ninjas in Pyjamas (Holo),3988.97
Team Dignitas (Holo),41984.41
iBUYPOWER (Holo),12624.37
Titan (Holo),9406.74
London Conspiracy (Holo),7640.82
Vox Eminor (Holo),7621.71
dAT team (Holo),7519.27
Team LDLC.com (Holo),6876.36
Natus Vincere (Holo),4093.71
Cloud9 (Holo),3380.46
Copenhagen Wolves (Holo),2637.40
Epsilon eSports (Holo),2602.23
MTS GameGod Wolf (Holo),1992.96
HellRaisers (Holo),1859.94
Virtus.Pro (Holo),1566.38
Fnatic (Holo),1421.14
Ninjas in Pyjamas (Holo),1408.90
Fnatic (Holo),133766.08
Team LDLC.com (Holo),NoRecentP
Clan-Mystik (Holo),NoRecentP
iBUYPOWER (Holo),NoRecentP
LGB eSports (Holo),NoRecentP
Ninjas in Pyjamas (Holo),141349.57
Reason Gaming (Holo),NoRecentP
Vox Eminor (Holo),NoRecentP
Natus Vincere (Holo),NoRecentP
HellRaisers (Holo),NoRecentP
mousesports (Holo),374587.85
Team Dignitas (Holo),NoRecentP
Titan (Holo),NoRecentP
Virtus.Pro (Holo),NoRecentP
3DMAX (Holo),344009.25
compLexity Gaming (Holo),252197.00
NiKo,11.46
s1mple,3.84
ZywOo,3.84
arT,3.07
device,1.54
sh1ro,1.54
Jame,1.54
nafany,0.78
TeSeS,0.78
REZ,0.78
VINI,0.78
refrezh,0.78
yuurih,0.78
JACKZ,0.78
b1t,0.78
nexa,0.78
electroNic,0.78
drop,0.78
AMANEK,0.78
Ax1Le,0.78
shox,0.78
KSCERATO,0.78
Boombl4,0.78
stavn,0.78
Qikert,0.78
misutaaa,0.78
buster,0.78
interz,0.78
Perfecto,0.78
LNZ,0.78
sjuush,0.78
HObbit,0.78
hampus,0.78
cadiaN,0.78
apEX,0.78
FL1T,0.78
Plopski,0.78
YEKINDAR,0.78
huNter-,0.78
Kyojin,0.78
MOUZ,14.52
Entropiq,8.42
Natus Vincere,6.13
Astralis,5.37
Movistar Riders,3.84
FaZe Clan,3.07
Virtus.Pro,2.31
Tyloo,2.31
BIG,1.54
G2 Esports,1.54
Team Spirit,1.54
ENCE,1.54
paiN Gaming,1.54
Copenhagen Flames,1.54
Heroic,1.54
Sharks Esports,0.78
Vitality,0.78
Evil Geniuses,0.78
Ninjas in Pyjamas,0.78
PGL,0.78
FURIA,0.78
Team Liquid,0.78
Renegades,0.78
GODSENT,0.78
Gambit Gaming,0.78
Natus Vincere,3.07
FaZe,2.31
Spirit,1.54
G2,1.54
Astralis,1.54
TYLOO,1.54
Fnatic,1.54
Gen.G,0.78
OG,0.78
Liquid,0.78
Evil Geniuses,0.78
GODSENT,0.78
ESPADA,0.78
Renegades,0.78
Vitality,0.78
Ninjas in Pyjamas,0.78
100 Thieves,0.78
BIG,0.78
Heroic,0.78
North,0.78
Virtus.pro,0.78
Boom,0.78
FURIA,0.78
Nemiga,0.78
DickStacy,348.59
kennyS,68.03
compLexity Gaming,59.62
HellRaisers,54.27
FaZe Clan,42.04
s1mple,42.04
ropz,41.28
North,40.51
mousesports,38.22
G2 Esports,32.87
Natus Vincere,32.10
Ninjas in Pyjamas,32.10
NiKo,31.34
FalleN,31.34
MIBR,30.57
Astralis,29.81
arT,29.04
INTZ E-SPORTS CLUB,26.75
kNgV-,25.99
Avangar,22.93
somebody,22.93
ENCE,19.11
Grayhound Gaming,19.11
StarLadder,19.11
Twistzz,17.58
NRG,17.58
ZywOo,16.05
Tyloo,16.05
Lucky,15.28
Syman Gaming,15.28
karrigan,15.28
CR4ZY,14.52
Summer,14.52
Renegades,12.99
Vitality,12.23
Team Liquid,12.23
FURIA,12.23
device,12.23
forZe eSports,12.23
fer,12.23
DreamEaters,12.23
yuurih,11.46
BnTeT,10.70
TACO,7.66
olofmeister,7.66
Attacker,6.90
Stewie2K,6.90
Perfecto,6.90
frozen,6.90
Sico,6.90
coldzera,6.13
VINI,6.13
Ramz1kBO$$,5.37
LUCAS1,5.37
EliGE,5.37
woxic,5.37
facecrack,5.37
GeT_RiGhT,5.37
NEO,4.60
Freeman,4.60
LETN1,4.60
rain,4.60
Aleksib,4.60
electronic,4.60
tarik,3.84
Xyp9x,3.84
shox,3.84
GuardiaN,3.84
huNter-,3.84
Jame,3.84
oBo,3.84
KSCERATO,3.84
Magisk,3.07
chrisJ,3.07
Ethan,3.07
Liazz,3.07
f0rest,3.07
FL1T,3.07
nexa,3.07
Boombl4,3.07
gla1ve,3.07
Zeus,3.07
ottoNd,3.07
Forester,3.07
erkaSt,3.07
malta,3.07
flamie,3.07
nitr0,3.07
dupreeh,3.07
xsepower,3.07
JUGi,2.31
stanislaw,2.31
buster,2.31
EspiranTo,2.31
sergej,2.31
DeStiNy,2.31
DeadFox,2.31
allu,2.31
svyat,2.31
Brehze,2.31
Jerry,2.31
dexter,2.31
speed4k,2.31
CeRq,2.31
v4lde,2.31
Golden,2.31
aizy,2.31
apEX,2.31
ALEX,2.31
xand,2.31
gade,2.31
JaCkz,2.31
chelo,2.31
neaLaN,2.31
RpK,2.31
kinqie,2.31
AmaNEk,2.31
AdreN,2.31
t0rick,2.31
NAF,2.31
ShahZaM,2.31
almazer,2.31
Keoz,2.31
Lekr0,2.31
SicK,2.31
Kjaerbye,2.31
oskar,2.31
SANJI,1.54
Gratisfaction,1.54
qikert,1.54
Aerial,1.54
xseveN,1.54
jks,1.54
ableJ,1.54
AZR,1.54
REZ,1.54
jkaem,1.54
NBK-,1.54
yel,1.54
ANGE1,1.54
ISSAA,1.54
dephh,1.54
loWel,1.54
Rickeh,1.54
Krad,1.54
DickStacy,606.98
kennyS,312.66
BIG,279.02
s1mple,175.82
Team Spirit,149.83
ViCi Gaming,142.95
compLexity Gaming,137.60
Cloud9,123.07
G2 Esports,116.19
RUSH,113.90
HellRaisers,111.61
Team Liquid,100.14
Vitality,90.20
arT,87.91
Natus Vincere,84.09
Aleksib,74.91
Vega Squadron,74.15
Ninjas in Pyjamas,74.15
IEM,73.38
FaZe Clan,71.85
FalleN,71.09
Fnatic,68.03
FURIA,65.74
MIBR,63.45
NiKo,63.45
Avangar,63.45
Tyloo,62.68
ZywOo,61.92
Stewie2K,58.09
Astralis,49.69
Grayhound Gaming,49.69
somebody,48.16
XANTARES,45.86
Boombl4,45.86
Winstrike Team,44.33
Twistzz,41.28
device,37.45
Renegades,36.69
NRG,35.92
Lucky,30.57
Dima,29.81
sdy,29.04
WorldEdit,28.28
crush,26.75
jR,26.75
EliGE,24.46
Golden,24.46
shox,22.16
tonyblack,22.16
ENCE,22.16
rain,21.40
flusha,21.40
fer,20.64
S0tF1k,20.64
COLDYY1,20.64
chopper,19.87
autimatic,19.87
JW,19.87
olofmeister,19.11
coldzera,19.11
DavCost,18.34
kioShiMa,18.34
hutji,18.34
buster,18.34
electronic,17.58
Hobbit,16.05
nitr0,16.05
f0rest,16.05
n0rb3r7,15.28
TACO,15.28
apEX,15.28
ANGE1,14.52
VINI,14.52
GuardiaN,14.52
Xyp9x,14.52
Summer,14.52
Kvik,13.76
KSCERATO,13.76
NAF,13.76
ALEX,13.76
xccurate,12.99
Edward,12.99
Brollan,12.99
Freeman,12.99
FugLy,12.99
advent,12.23
wayLander,12.23
Jame,12.23
Attacker,12.23
woxic,12.23
CeRq,12.23
daps,12.23
sergej,12.23
twist,12.23
dupreeh,11.46
smooya,11.46
sterling,11.46
Zeus,11.46
flamie,11.46
tabseN,11.46
KrizzeN,11.46
JaCkz,11.46
dennis,11.46
xseveN,11.46
GeT_RiGhT,11.46
bodyy,11.46
KRIMZ,11.46
REZ,11.46
NBK-,10.70
Ethan,10.70
RpK,10.70
n0thing,10.70
DeadFox,10.70
BnTeT,10.70
yuurih,10.70
felps,10.70
ShahZaM,8.42
Aerial,8.42
jks,8.42
AdreN,8.42
allu,8.42
erkaSt,8.42
gob b,8.42
gla1ve,8.42
Brehze,8.42
tiziaN,8.42
Kaze,8.42
malta,8.42
Lekr0,8.42
jkaem,8.42
ableJ,7.66
zhokiNg,7.66
ISSAA,7.66
aumaN,7.66
Liazz,7.66
Gratisfaction,7.66
Rickeh,7.66
Xizt,7.66
stanislaw,7.66
qikert,7.66
fitch,7.66
dephh,7.66
Magisk,7.66
AZR,6.90
dexter,6.90
MSL,502.25
niko ,419.69
Twistzz,382.23
s1mple,287.43
bondik,274.44
kennyS,260.68
pashaBiceps,219.40
Cloud9,159.77
captainMo,155.18
ropz,152.12
OpTic Gaming,149.07
device,124.60
FalleN,124.60
Rickeh,119.25
Edward,119.25
AdreN,119.25
somebody,116.96
Virtus.Pro,108.55
smooya,96.32
FACEIT,94.79
NAF,94.79
DD,90.20
Natus Vincere,89.44
XANTARES,88.67
RUSH,85.62
G2 Esports,84.09
Team Spirit,80.26
FaZe Clan,79.50
sdy,77.21
Fnatic,73.38
Snax,71.09
NiKo,70.33
compLexity Gaming,68.03
Stewie2K,68.03
Space Soldiers,65.74
HellRaisers,64.21
BIG,63.45
Ninjas in Pyjamas,61.92
Skadoodle,61.15
MIBR,59.62
yay,58.86
EliGE,56.57
mousesports,56.57
North,55.80
fer,53.51
Astralis,53.51
tarik,52.74
TACO,50.45
Dosia,50.45
MICHU,47.39
jR,46.63
Vega Squadron,46.63
dupreeh,45.86
tonyblack,44.33
Rogue,44.33
Gambit Esports,43.57
Team Liquid,42.04
Tyloo,42.04
NEO,42.04
coldzera,39.75
Winstrike Team,38.22
autimatic,35.92
Dima,35.92
tabseN,35.16
byali,32.87
rain,32.87
electronic,32.10
paz,32.10
olofmeister,32.10
gla1ve,31.34
nex,30.57
chopper,30.57
BnTeT,29.81
crush,29.81
cadiaN,29.81
draken,29.04
JW,29.04
Xyp9x,28.28
GeT_RiGhT,27.52
mou,26.75
nitr0,26.75
xccurate,26.75
GuardiaN,25.99
shox,24.46
Renegades,24.46
Magisk,24.46
tiziaN,23.69
Hiko,23.69
Hobbit,22.93
snatchie,22.93
woxic,22.16
gade,21.40
Boombl4,21.40
gob b,20.64
SicK,20.64
S0tF1k,20.64
flamie,20.64
MAJ3R,20.64
SmithZz,19.87
k0nfig,19.87
dennis,19.87
Ex6TenZ,19.11
STYKO,19.11
Golden,19.11
aizy,19.11
REZ,19.11
f0rest,19.11
vice,19.11
DavCost,19.11
hutji,18.34
mir,18.34
v4lde,18.34
Calyx,18.34
DeadFox,18.34
COLDYY1,17.58
oskar,17.58
Nifty,17.58
Kjaerbye,16.05
ShahZaM,16.05
KRIMZ,16.05
ANDROID,16.05
JUGi,15.28
karrigan,15.28
cajunb,15.28
Snappi,15.28
ngiN,15.28
jkaem,14.52
Zeus,13.76
flusha,13.76
bodyy,12.99
stanislaw,12.99
ISSAA,12.99
Lekr0,12.23
jks,12.23
jmqa,11.46
AZR,11.46
suNny,11.46
ANGE1,11.46
waterfaLLZ,10.70
Xizt,10.70
Kvik,10.70
chrisJ,10.70
USTILO,10.70
dephh,10.70
balblna,8.42
Summer,450.26
LoveYY,295.08
Flash Gaming,107.78
Karsa,74.91
Kaze,70.33
Attacker,55.04
captainMo,2661.86
seang@res,2585.42
fnx,1885.17
somebody,1242.25
100 Thieves,1072.54
DD,1050.37
Twistzz,956.34
BIT,933.41
ScreaM,841.67
s1mple,740.76
HEN1,676.55
BnTeT,659.73
waterfaLLZ,542.00
LUCAS1,535.88
MSL,502.25
kennyS,437.27
Sprout Esports,428.10
Flipsid3 Tactics,428.10
dimasick,421.98
Team Liquid,313.43
Stewie2K,293.55
kNgV-,289.73
Happy,288.20
Avangar,281.32
Tyloo,275.20
NiKo,266.03
XANTARES,249.98
Jame,248.45
Astralis,238.51
EliGE,233.16
Cloud9,222.45
FalleN,217.87
device,217.87
ropz,203.34
Natus Vincere,186.52
NAF,184.23
keshandr,179.64
Team EnVyUs,177.35
SK Gaming,168.18
Lekr0,164.35
RUSH,161.30
Boombl4,159.00
Skadoodle,153.65
mousesports,136.83
pashaBiceps,136.07
FaZe Clan,133.78
coldzera,133.01
Fnatic,126.90
Virtus.Pro,126.13
rain,117.72
North,113.90
olofmeister,111.61
electronic,110.84
Snax,107.02
Xyp9x,106.26
BIG,102.43
Vega Squadron,98.61
GuardiaN,94.02
dupreeh,91.73
autimatic,91.73
tarik,91.73
markeloff,91.73
AmaNEk,88.67
Space Soldiers,87.91
bondik,85.62
SIXER,81.03
nitr0,80.26
RpK,80.26
flusha,80.26
fer,77.21
B1ad3,75.68
NEO,74.91
innocent,74.15
Gambit Esports,72.62
Spiidi,66.50
ngiN,65.74
k0nfig,65.74
tabseN,65.74
Misfits Gaming,64.97
gla1ve,64.97
kRYSTAL,64.21
jks,64.21
jdm64,63.45
Hobbit,61.15
paz,61.15
G2 Esports,61.15
balblna,59.62
Dosia,59.62
zehN,59.62
JW,58.86
TACO,58.09
denis,57.33
shox,56.57
v4lde,56.57
stanislaw,55.80
cajunb,55.04
STYKO,55.04
WorldEdit,53.51
wayLander,52.74
byali,52.74
aizy,50.45
chopper,49.69
Nifty,48.92
qikert,48.92
seized,48.16
xms,48.16
mou,47.39
SicK,47.39
karrigan,46.63
MAJ3R,45.86
jmqa,45.10
nex,44.33
suNny,44.33
oskar,44.33
jR,43.57
ELEAGUE,42.04
hutji,42.04
buster,42.04
Kjaerbye,42.04
mir,41.28
Kvik,41.28
fitch,41.28
devoduvek,40.51
TaZ,40.51
Zeus,40.51
Golden,39.75
Edward,39.75
AdreN,38.98
apEX,38.98
chrisJ,38.22
ShahZaM,38.22
flamie,38.22
keev,37.45
Renegades,37.45
felps,37.45
Calyx,36.69
AZR,36.69
KrizzeN,35.92
KRIMZ,35.16
USTILO,35.16
Quantum Bellator Fire,32.10
bodyy,31.34
gob b,30.57
NBK-,28.28
LEGIJA,27.52
s1mple,869.96
ropz,843.96
kennyS,671.20
MSL,533.59
NiKo,374.58
shroud,327.19
Flipsid3 Tactics,286.67
electronic,272.91
Stewie2K,198.76
device,187.29
Cloud9,180.41
keshandr,180.41
B1ad3,179.64
WorldEdit,158.24
pashaBiceps,151.36
SK Gaming,143.71
FalleN,142.95
k0nfig,140.66
AdreN,133.78
markeloff,133.01
Dosia,133.01
GuardiaN,132.25
Natus Vincere,131.48
Snax,129.19
Virtus.Pro,126.90
boltz,124.60
Skadoodle,118.49
wayLander,116.19
Magisk,115.43
olofmeister,112.37
HS,105.49
autimatic,100.90
denis,100.90
mousesports,98.61
LUCAS1,96.32
loWel,94.79
n0thing,94.79
NEO,94.79
rain,94.02
G2 Esports,90.97
chrisJ,90.20
chopper,84.09
Astralis,83.32
Edward,81.03
FaZe Clan,81.03
flamie,81.03
jR,79.50
HEN1,78.73
Fnatic,78.73
oskar,76.44
JW,76.44
hutji,75.68
mir,74.15
Immortals,72.62
coldzera,70.33
aizy,70.33
seized,68.03
fer,66.50
Hobbit,66.50
Xyp9x,66.50
dupreeh,65.74
shox,61.92
cajunb,61.15
byali,61.15
gla1ve,61.15
dennis,59.62
TaZ,59.62
Zeus,59.62
flusha,59.62
kNgV-,58.86
steel,58.86
Vega Squadron,57.33
karrigan,56.57
apEX,56.57
PENTA Sports,55.80
BIG,55.80
North,55.80
Gambit,55.04
keev,55.04
kRYSTAL,54.27
KRIMZ,54.27
suNny,53.51
PGL,53.51
innocent,53.51
tabseN,50.45
TACO,48.92
NBK-,46.63
allu,45.86
Kjaerbye,45.10
mou,42.04
kioShiMa,41.28
bodyy,38.22
gob b,38.22
zehN,37.45
felps,36.69
nex,36.69
LEGIJA,35.16
s1mple,5076.04
Pimp,1404.32
NiKo,931.88
kennyS,869.96
electronic,699.48
EliGE,636.03
ScreaM,609.27
Team Liquid,600.86
rain,590.16
olofmeister,580.22
device,569.52
Flipsid3 Tactics,545.06
tarik,519.83
MSL,492.31
DeadFox,480.08
G2 Esports,479.31
RUSH,479.31
NAF,477.79
WorldEdit,450.26
Zero,425.80
GuardiaN,412.81
OpTic Gaming,382.99
Natus Vincere,376.11
FaZe Clan,370.76
B1ad3,327.95
Astralis,316.48
mousesports,310.37
flamie,305.78
fox,300.43
Dosia,299.67
markeloff,296.61
FalleN,296.61
Virtus.Pro,276.73
HellRaisers,273.67
jdm64,269.85
mixwell,265.26
Happy,263.74
Xyp9x,260.68
Edward,258.38
k0nfig,256.86
nitr0,256.86
Hiko,256.86
Magisk,253.03
dupreeh,236.98
gla1ve,224.75
Team EnVyUs,221.69
wayLander,216.34
AdreN,214.05
ANGE1,210.99
Hobbit,207.17
STYKO,207.17
SK Gaming,205.64
seized,202.58
Fnatic,199.52
stanislaw,188.05
allu,180.41
karrigan,179.64
Zeus,175.82
coldzera,168.94
bondik,166.65
flusha,165.12
Lekr0,154.42
denis,154.42
pashaBiceps,152.89
Snax,147.54
loWel,146.01
chrisJ,141.42
shox,140.66
JW,138.36
fer,128.43
Gambit Gaming,127.66
twist,125.37
cajunb,119.25
Spiidi,119.25
apEX,119.25
kioShiMa,117.72
NBK-,114.66
RUBINO,110.08
GODSENT,109.31
Kjaerbye,106.26
bodyy,105.49
North,101.67
dennis,99.38
SmithZz,99.38
SIXER,97.08
aizy,96.32
RpK,94.79
TACO,91.73
disco doplan,90.20
mou,85.62
NEO,84.85
pronax,78.73
KRIMZ,76.44
znajder,71.85
byali,71.85
TaZ,61.15
ELEAGUE,46.63
kennyS,1901.98
ScreaM,1707.05
NiKo,1204.03
device,1044.25
s1mple,1021.32
Dosia,917.35
shox,900.53
Team Dignitas,870.72
MSL,785.87
rain,762.93
nex,726.24
k0nfig,676.55
markeloff,651.32
fnx,625.33
FalleN,609.27
fox,566.46
koosta,522.12
hazed,516.01
Astralis,510.66
NAF,481.61
tarik,460.20
dupreeh,435.74
Counter Logic Gaming,427.33
G2 Esports,409.75
Xyp9x,404.40
Flipsid3 Tactics,399.81
gla1ve,392.17
RUSH,348.59
Team Liquid,340.18
pita,340.18
mixwell,329.48
Happy,314.19
Shara,300.43
B1ad3,291.26
FaZe Clan,289.73
pashaBiceps,283.61
Natus Vincere,274.44
AdreN,265.26
reltuC,263.74
TENZKI,251.50
mousesports,249.21
WorldEdit,230.86
Team EnVyUs,229.33
olofmeister,217.10
Gambit Gaming,214.05
kioShiMa,210.99
SK Gaming,208.69
apEX,203.34
karrigan,199.52
Virtus.Pro,197.99
RUBINO,189.58
mou,188.05
coldzera,186.52
aizy,185.00
OpTic Gaming,185.00
GuardiaN,177.35
DEVIL,175.82
EliGE,173.53
GeT_RiGhT,172.76
cajunb,169.71
Ninjas in Pyjamas,166.65
Snax,164.35
wayLander,164.35
spaze,162.06
hooch,159.77
chrisJ,155.95
NEO,152.89
fer,152.89
RpK,149.83
SmithZz,141.42
Fnatic,131.48
denis,129.19
NBK-,129.19
stanislaw,128.43
Spiidi,128.43
daps,126.90
f0rest,120.78
bodyy,119.25
jkaem,116.96
JW,110.84
TACO,110.84
flamie,109.31
Zeus,109.31
Edward,107.02
friberg,98.61
Hiko,94.79
ESL,94.02
nitr0,92.50
seized,91.73
flusha,87.91
byali,82.56
dennis,76.44
Xizt,75.68
jdm64,74.91
KRIMZ,64.97
TaZ,61.15
pyth,55.04
ScreaM,1444.83
shroud,1044.25
NiKo,703.30
s1mple,661.26
Stewie2K,653.61
kennyS,645.97
fnx,470.14
FalleN,445.68
shox,373.82
Flipsid3 Tactics,365.41
Skadoodle,348.59
Team Liquid,340.18
markeloff,324.89
device,311.13
MLG,292.02
rain,272.91
fox,259.15
Luminosity Gaming,256.09
G2 Esports,254.56
Cloud9,248.45
n0thing,230.10
Counter Logic Gaming,217.87
jasonR,217.87
B1ad3,215.57
Dosia,203.34
pashaBiceps,194.93
freakazoid,191.11
Happy,185.00
mousesports,169.71
bondik,164.35
tarik,160.53
Astralis,153.65
coldzera,152.12
Shara,147.54
Virtus.Pro,145.24
EliGE,143.71
TACO,136.83
Ninjas in Pyjamas,133.78
Natus Vincere,131.48
Team EnVyUs,129.19
WorldEdit,128.43
Splyce,125.37
hooch,120.78
olofmeister,117.72
Snax,114.66
Professor_Chaos,114.66
fer,114.66
FaZe Clan,109.31
chrisJ,108.55
FugLy,108.55
Ex6TenZ,105.49
NEO,100.14
GeT_RiGhT,99.38
AdreN ,98.61
DAVEY,98.61
Xyp9x,97.08
SmithZz,94.79
DEVIL,94.02
dupreeh,90.20
Maikelele,87.91
RpK,84.09
NBK-,83.32
reltuC,82.56
Fnatic,81.79
Gambit Gaming,79.50
apEX,77.21
karrigan,75.68
hazed,74.91
Spiidi,74.15
byali,73.38
TaZ,73.38
denis,71.85
jdm64,71.85
f0rest,71.09
arya,70.33
wayLander,70.33
mou,67.27
nitr0,66.50
JW,66.50
friberg,66.50
jkaem,66.50
nex,62.68
aizy,61.15
GuardiaN,58.86
cajunb,58.09
Hiko,58.09
adreN,55.04
pyth,52.74
abE,52.74
flusha,49.69
Xizt,48.92
Zeus,45.86
flamie,45.10
KRIMZ,44.33
dennis,42.04
Edward,40.51
seized,32.87
NiKo,8686.61
EliGE,1104.65
peet,1051.13
Titan,963.22
shroud,961.69
ScreaM,870.72
Pimp,863.84
FalleN,827.91
Team Dignitas,724.71
MSL,571.05
kennyS,529.00
DreamHack,483.14
markeloff,451.03
GruBy,412.81
Skadoodle,404.40
chrisJ,384.52
B1ad3,379.17
coldzera,345.53
n0thing,334.07
Flipsid3 Tactics,327.95
Kjaerbye,310.37
fox,302.72
rain,295.08
tenzki,289.73
shox,279.02
boltz,272.91
tarik,267.56
aizy,248.45
gob b,248.45
pashaBiceps,233.92
RpK,225.51
fer,219.40
Snax,213.28
Luminosity Gaming,213.28
WorldEdit,210.99
Team Liquid,199.52
bondik,199.52
device,198.76
DavCost,197.99
Cloud9,197.23
nitr0,191.11
Ex6TenZ,191.11
SmithZz,189.58
olofmeister,188.05
G2 Esports,188.05
steel,182.70
denis,179.64
jdm64,175.82
mousesports,173.53
adreN,170.47
reltuC,160.53
Counter Logic Gaming,153.65
Hiko,152.89
Natus Vincere,152.89
Hyper,152.89
jkaem,152.89
freakazoid,152.12
GuardiaN,149.07
Happy,149.07
rallen,146.01
Furlan,141.42
nex,141.42
Vexed Gaming,132.25
Zeus,129.95
FNS,129.19
hazed,129.19
dupreeh,127.66
Xyp9x,126.90
seang@res,124.60
Maikelele,120.02
Team EnVyUs,118.49
Virtus.Pro,116.96
FugLy,108.55
NEO,106.26
Edward,102.43
dennis,99.38
f0rest,99.38
JW,96.32
Ninjas in Pyjamas,94.79
Fnatic,87.91
GeT_RiGhT,85.62
flamie,81.79
flusha,80.26
NBK-,77.21
friberg,77.21
seized,75.68
TaZ,75.68
byali,71.85
cajunb,70.33
karrigan,70.33
allu,64.97
pronax,62.68
KRIMZ,61.92
apEX,61.15
Xizt,58.09
kioShiMa,55.80
Team SoloMid,55.04
Titan,1281.24
FalleN,867.66
shroud,764.46
shox,714.77
boltz,584.05
ScreaM,560.35
coldzera,529.77
markeloff,460.97
kennyS,457.91
Skadoodle,401.34
James,399.81
fer,382.23
Flipsid3 Tactics,357.76
SPUNJ,344.00
RpK,339.42
device,329.48
Maniac,327.95
Luminosity Gaming,295.08
SmithZz,295.08
B1ad3,287.43
tarik,275.20
bondik,256.86
Ex6TenZ,251.50
pashaBiceps,239.27
steel,212.52
WorldEdit,211.75
Natus Vincere,207.17
n0thing,198.76
Team Immunity,197.23
Counter Logic Gaming,194.93
jks,190.35
fox,189.58
chrisJ,188.05
Havoc,178.12
DavCost,175.82
Snax,161.30
GuardiaN,159.00
Cloud9 G2A,159.00
Rickeh,153.65
olofmeister,152.89
GruBy,149.83
denis,149.83
ESL,149.07
freakazoid,147.54
mousesports,145.24
Zeus,138.36
Team EnVyUs,137.60
rain,136.83
Spiidi,136.83
emagine,133.01
FNS,132.25
jdm64,131.48
nex,128.43
Happy,127.66
hazed,123.84
Team eBettle,118.49
Virtus.Pro,117.72
Furlan,116.96
NEO,116.19
Edward,116.19
reltuC,114.66
gob b,112.37
USTILO,110.84
Hyper,110.08
AZR,109.31
Xyp9x,107.02
dupreeh,105.49
JW,105.49
Ninjas in Pyjamas,103.20
GeT_RiGhT,99.38
f0rest,97.85
peet,96.32
Fnatic,96.32
rallen,91.73
seang@res,87.91
Team Kinguin,85.62
byali,82.56
SnypeR,79.50
yam,79.50
Team SoloMid,78.73
flamie,74.91
friberg,74.15
dennis,73.38
seized,73.38
apEX,72.62
TaZ,70.33
flusha,70.33
karrigan,68.03
KRIMZ,65.74
Maikelele,63.45
cajunb,58.86
Renegades,57.33
allu,56.57
Xizt,55.80
NBK-,55.04
pronax,53.51
kioShiMa,52.74
Vox Eminor ,4707.57
Titan,4357.45
LGB eSports,4054.72
3DMAX,3307.84
HellRaisers,2703.14
Natus Vincere,2084.69
Cloud9 G2A,1702.46
Flipsid3 Tactics,1700.93
Keyd Stars,1580.14
Counter Logic Gaming,1100.06
Virtus.pro,986.15
Fnatic,699.48
Ninjas in Pyjamas ,603.92
PENTA Sports ,555.76
Team EnVyUs,539.71
TSM Kinguin,513.72
ESL One,399.05
iBUYPOWER,7916.79
Planetkey Dynamics,3050.97
Bravado Gaming,2602.23
Flipsid3 Tactics,2446.28
HellRaisers,2101.51
Team LDLC.com,1661.94
Team Dignitas,1541.16
Cloud9,1527.40
Copenhagen Wolves,1500.64
DreamHack Winter 2014,1028.20
myXMG,981.57
Natus Vincere,901.30
Virtus.Pro,870.72
ESC Gaming,870.72
Fnatic,819.50
PENTA Sports,766.75
Ninjas in Pyjamas,633.74
iBUYPOWER,3378.17
Titan,1901.98
Team Dignitas,1526.63
London Conspiracy,830.20
Team LDLC.com,707.13
Vox Eminor,707.13
Natus Vincere,630.68
Cloud9,504.54
Epsilon eSports,339.42
Copenhagen Wolves,290.49
Fnatic,285.14
HellRaisers,275.97
Virtus.Pro,248.45
MTS GameGod Wolf,248.45
Ninjas in Pyjamas,246.15
dAT team,229.33
Team LDLC.com,108394.25
LGB eSports,75666.74
Natus Vincere,57603.96
Vox Eminor,55385.48
mousesports,55137.03
3DMAX,48642.90
HellRaisers,48076.43
Virtus.Pro,45429.86
Ninjas in Pyjamas,43628.78
Fnatic,43517.17
Team Dignitas,40134.41
compLexity Gaming,36065.16
Clan-Mystik,34523.23
Reason Gaming,328643.50
Titan,NoRecentP
iBUYPOWER,282852.05
